station_avg_cycle_time,station_temperature_mean,station_vibration_mean,station_utilization,station_current_cycle_time,vehicle_avg_cycle_time,vehicle_cycle_time_deviation,vehicle_quality_event_count,defect
100.95,65.54,3.07,0.444,84.77,108.53,25.17,1,0
103.43,78.19,3.6,0.667,106.17,97.4,26.75,0,1
137.27,71.4,2.19,0.876,128.95,133.25,-4.35,0,0
128.26,69.49,2.21,0.721,127.97,117.18,19.11,0,0
119.65,70.28,4.86,0.686,117.39,115.33,-7.1,0,0
53.61,51.01,7.87,0.462,57.81,46.54,-6.35,7,1
126.47,57.62,2.06,0.495,128.15,106.65,-9.86,3,0
100.04,57.03,3.71,0.672,103.41,91.65,-9.83,0,0
147.29,74.16,3.73,0.763,170.19,154.75,6.78,2,1
150.38,66.48,6.58,0.796,157.54,163.87,-9.28,1,1
46.62,45.31,0.93,0.579,41.19,45.55,-40.0,0,0
138.48,75.25,3.5,0.809,139.12,138.81,-2.98,2,1
44.52,50.66,1.63,0.526,33.87,47.38,-22.77,0,0
84.06,68.25,3.07,0.703,73.9,103.69,0.27,2,0
105.08,64.07,2.11,0.791,92.23,94.98,-10.74,4,0
57.77,48.24,1.73,0.486,69.1,45.15,17.09,4,0
129.56,66.7,3.27,0.512,119.18,129.04,-4.95,2,0
41.0,45.0,0.63,0.387,40.53,44.94,-23.03,5,0
60.23,50.32,2.86,0.576,56.15,59.9,-24.83,2,0
109.7,54.13,2.89,0.42,105.75,96.05,-24.31,2,0
125.73,60.89,4.64,0.48,137.17,134.57,-9.83,0,1
150.0,80.33,3.45,0.557,151.25,148.62,-12.02,0,1
124.66,59.22,1.45,0.746,116.52,130.2,12.48,2,0
120.61,74.72,3.21,0.642,114.69,136.14,0.39,8,0
87.32,62.0,1.74,0.49,95.43,72.69,-29.44,2,1
40.15,55.99,2.72,0.3,39.95,30.0,-15.86,1,0
54.42,75.02,2.37,0.536,64.21,60.07,4.24,0,0
104.15,70.16,2.71,0.521,99.7,83.8,-20.3,5,1
121.02,69.86,2.12,0.549,103.25,117.02,-7.43,1,0
90.09,51.11,0.87,0.611,96.4,84.38,-11.95,1,0
127.68,59.51,6.22,0.687,132.45,131.28,-0.03,3,1
102.62,62.74,9.89,0.533,104.63,95.96,-9.24,5,1
48.9,45.0,1.72,0.483,30.0,53.82,-7.43,0,0
63.04,54.7,1.49,0.378,50.91,52.37,19.87,1,0
140.8,58.18,4.92,0.82,133.95,128.38,12.65,0,0
126.99,72.43,5.99,0.553,130.84,127.18,-17.54,5,1
147.37,66.0,4.65,0.586,152.29,148.42,47.66,0,1
54.11,54.38,2.24,0.555,52.69,57.06,20.55,4,1
158.83,71.08,2.18,0.84,175.23,173.62,-4.14,0,0
65.13,45.0,0.64,0.348,77.99,77.93,-9.16,4,0
41.41,53.85,4.44,0.3,39.65,45.93,5.25,1,0
159.69,87.16,6.16,0.894,173.63,167.78,19.65,1,1
73.73,55.39,1.98,0.612,67.47,76.35,28.68,0,0
120.16,68.44,2.5,0.571,110.88,131.96,4.51,0,0
61.2,51.12,2.42,0.527,71.86,64.84,-6.62,1,0
109.63,61.43,3.95,0.459,96.3,104.1,-15.8,0,0
148.48,77.29,4.41,0.728,159.41,140.96,16.74,2,1
78.42,55.22,2.55,0.323,93.51,89.93,-16.58,3,0
120.43,73.9,2.63,0.598,128.23,118.6,30.8,0,0
62.55,52.01,1.38,0.3,55.58,81.72,-13.29,1,0
114.98,64.32,3.59,0.615,99.19,103.93,9.38,0,0
80.37,50.47,3.26,0.49,80.13,92.89,21.47,3,0
65.34,49.3,0.94,0.454,74.53,61.08,59.58,0,0
77.58,57.08,1.54,0.331,70.05,81.65,-9.26,0,0
61.46,45.0,2.21,0.409,69.9,48.44,-0.78,3,0
148.23,82.16,3.47,0.827,157.16,129.84,-1.47,1,1
87.66,54.95,2.34,0.491,88.97,102.46,3.78,0,0
69.43,50.54,2.26,0.574,65.12,65.05,-13.76,1,0
93.81,50.61,3.08,0.509,74.52,103.66,12.17,2,0
78.46,60.11,3.86,0.485,71.06,71.9,14.44,1,0
129.33,68.14,2.38,0.694,126.0,139.2,-6.29,0,1
156.55,89.35,4.33,0.93,170.05,152.26,-6.04,1,1
92.56,46.57,0.79,0.401,88.41,80.46,-9.93,5,0
143.32,62.03,4.29,0.523,154.78,149.79,-2.71,1,1
107.9,63.21,4.39,0.647,112.22,117.35,11.05,0,1
58.87,50.97,1.39,0.636,53.54,65.27,0.81,2,0
122.87,71.09,2.33,0.845,117.99,121.43,12.35,0,0
101.61,63.44,1.72,0.579,93.94,84.12,22.94,0,0
118.07,68.14,3.17,0.621,120.43,107.38,6.55,0,0
146.76,83.51,2.95,0.778,145.85,139.74,10.22,2,1
92.85,50.82,2.56,0.581,79.55,90.27,37.56,1,0
148.14,75.54,4.03,0.778,163.78,159.45,18.09,2,1
130.08,66.98,3.25,0.82,136.3,128.91,-5.7,1,1
98.63,66.17,4.91,0.674,103.42,77.57,1.16,0,0
112.39,66.78,2.52,0.616,102.83,86.48,-34.76,0,0
79.07,49.0,4.23,0.502,64.61,72.12,2.59,4,0
158.03,69.15,2.01,0.81,160.28,152.9,-8.77,0,0
120.08,68.66,2.1,0.623,96.19,123.64,-27.98,1,0
45.26,48.43,1.5,0.399,50.6,30.74,-12.9,0,0
79.19,49.94,2.15,0.324,65.23,65.37,13.6,0,0
114.8,65.68,1.79,0.494,109.47,119.33,-7.33,0,0
46.76,54.03,2.3,0.416,48.2,60.1,14.48,6,0
42.87,47.66,1.21,0.538,38.92,30.0,4.97,0,0
94.0,51.47,4.16,0.473,77.45,86.31,-4.67,0,0
79.92,47.88,1.82,0.529,96.57,91.04,1.42,0,0
92.6,58.02,2.61,0.496,72.12,101.93,-1.31,1,0
71.52,45.0,4.87,0.336,39.41,62.27,-23.72,5,1
59.77,57.23,3.4,0.643,71.11,71.36,8.49,0,0
122.7,78.17,3.36,0.79,108.98,123.15,13.06,2,0
101.75,54.7,2.05,0.417,113.11,108.35,29.39,1,0
64.02,51.35,2.45,0.56,67.74,56.98,-5.99,1,0
78.35,68.59,2.25,0.454,78.83,81.27,6.94,0,0
111.02,79.0,2.68,0.811,108.41,99.36,9.21,0,0
48.67,45.0,1.06,0.347,33.7,43.19,-3.21,0,0
57.69,49.84,3.05,0.349,48.15,54.73,8.97,0,0
48.79,52.46,1.39,0.454,35.33,50.19,7.22,0,0
137.48,74.21,2.46,0.826,156.5,161.54,42.59,8,1
130.29,77.44,2.82,0.548,120.33,155.89,33.84,1,1
130.4,70.54,3.74,0.755,139.57,126.52,1.62,1,1
125.96,64.12,3.07,0.482,135.67,140.76,34.74,1,1
120.33,74.58,4.02,0.809,113.92,109.23,4.7,0,1
97.24,64.52,2.25,0.404,97.84,101.23,-2.89,1,0
117.07,75.54,5.8,0.797,110.29,110.22,7.53,0,1
44.6,52.21,1.83,0.41,38.72,40.09,-7.13,6,0
114.58,52.85,2.05,0.603,109.13,141.18,-3.49,1,0
133.35,69.82,6.45,0.869,130.39,129.48,-21.22,0,1
100.04,71.65,7.91,0.776,105.46,93.54,4.16,1,0
82.9,60.41,3.05,0.589,68.11,72.9,9.39,0,0
73.29,57.04,5.57,0.351,79.46,65.6,16.05,2,0
117.14,78.13,3.66,0.634,104.84,102.92,0.4,5,1
123.14,58.26,1.85,0.661,109.15,125.36,24.27,4,1
144.52,79.13,3.12,0.719,143.88,146.56,38.09,1,1
81.08,55.13,2.34,0.551,75.63,84.46,6.24,2,0
132.37,70.02,3.39,0.485,134.33,132.26,29.74,0,0
107.36,64.48,2.54,0.687,110.11,101.69,7.66,0,0
145.94,88.35,6.33,0.803,130.47,139.37,-6.15,3,1
103.34,58.82,2.16,0.436,111.9,104.93,21.58,2,0
102.12,57.69,1.74,0.614,99.08,101.6,-2.79,4,0
109.35,66.73,1.82,0.635,112.95,102.99,-40.0,4,1
129.92,71.82,7.4,0.743,159.2,127.05,9.98,0,1
155.76,77.37,5.05,0.581,170.83,171.16,-19.57,0,1
48.83,53.89,2.47,0.477,48.9,68.53,-6.95,1,0
46.41,64.08,4.31,0.332,30.0,44.21,-18.02,2,0
152.51,72.1,4.62,0.74,139.04,145.17,-16.44,0,1
103.59,63.84,5.66,0.7,119.53,103.15,-10.96,1,0
113.79,61.93,2.25,0.704,111.04,125.15,-22.95,0,0
97.89,57.31,2.45,0.421,92.29,97.45,-14.44,1,0
51.24,52.56,1.11,0.47,34.9,54.79,-14.85,0,0
132.17,74.9,7.34,0.864,142.8,125.6,-0.05,1,1
129.67,64.71,8.0,0.532,142.0,118.0,10.83,0,0
77.4,55.18,3.45,0.653,96.75,85.02,22.39,1,0
76.75,51.62,1.81,0.591,71.2,78.7,-20.95,5,1
140.54,70.24,3.04,0.811,152.5,147.1,-9.76,0,1
48.68,55.26,1.97,0.339,42.32,31.57,26.78,2,0
145.73,78.67,3.04,0.632,156.94,164.06,19.24,2,1
70.8,57.95,2.4,0.655,71.85,73.32,-13.44,3,0
111.16,55.52,1.21,0.557,100.42,93.09,-27.93,0,0
152.32,67.83,9.09,0.562,167.4,162.19,-1.43,0,1
121.37,81.46,3.52,0.684,124.24,117.64,-3.12,6,1
89.73,61.93,5.45,0.399,81.5,90.04,8.16,0,0
122.74,72.94,4.11,0.767,128.21,117.97,-38.7,0,1
81.28,64.94,2.21,0.581,72.05,80.3,-21.98,4,1
73.27,69.52,2.35,0.65,79.25,72.8,35.39,0,0
159.6,69.19,10.12,0.873,162.7,142.9,1.84,1,1
130.09,61.15,3.69,0.515,118.86,138.75,-4.5,2,0
117.37,60.02,1.83,0.585,145.58,118.5,3.95,2,1
82.63,63.95,1.74,0.638,71.3,87.1,8.53,0,0
45.9,49.12,2.54,0.385,45.83,54.06,-32.5,0,0
43.73,58.36,1.84,0.6,44.41,44.94,-7.31,4,0
106.5,61.27,1.85,0.694,96.07,109.81,-40.0,1,0
131.44,72.83,4.16,0.481,125.01,116.74,-3.58,2,0
104.49,65.32,3.43,0.745,91.28,96.18,-14.63,0,0
140.89,71.07,3.05,0.543,164.55,141.74,-17.51,2,1
44.01,53.97,5.33,0.3,34.8,45.87,13.58,0,0
84.01,67.55,3.56,0.626,82.33,88.02,11.58,0,0
68.45,60.08,4.76,0.631,92.42,82.51,30.52,8,1
93.67,65.68,2.06,0.576,83.3,92.73,-32.31,0,0
48.69,59.54,1.9,0.342,59.05,52.31,-12.88,7,1
154.5,75.37,2.49,0.684,163.29,155.09,26.03,4,1
66.79,46.85,1.16,0.418,39.39,64.29,0.89,2,0
150.68,74.75,7.64,0.663,147.48,148.57,23.66,1,1
91.11,56.17,6.11,0.45,93.36,83.26,-3.19,0,0
158.26,58.76,3.47,0.798,162.66,157.09,0.23,1,1
106.49,69.7,3.09,0.76,110.14,104.3,12.92,2,0
151.7,71.52,4.37,0.658,145.57,150.18,-27.38,2,1
40.64,53.19,2.2,0.3,30.0,30.0,-1.8,0,0
129.79,65.84,1.76,0.805,130.18,128.8,45.83,1,1
148.37,63.76,2.67,0.822,176.34,139.6,7.54,1,1
56.77,56.76,2.58,0.623,46.33,56.15,-34.08,1,0
51.54,49.41,1.23,0.301,39.76,40.59,1.51,3,0
90.95,56.06,1.5,0.411,87.51,91.45,-17.94,2,0
152.04,73.27,2.68,0.753,137.54,149.07,-9.18,0,1
105.09,55.81,2.61,0.641,111.09,98.82,22.58,0,0
103.29,60.57,1.67,0.582,87.48,106.19,2.14,0,0
56.94,49.86,2.7,0.49,41.7,60.69,-16.41,0,0
40.09,52.52,1.78,0.3,30.0,39.6,10.05,1,0
137.22,71.83,2.76,0.683,119.2,142.9,-39.03,0,1
50.51,49.5,3.24,0.495,63.62,46.38,10.11,0,0
116.06,76.01,3.42,0.601,122.35,120.06,-3.77,0,1
149.75,72.11,2.84,0.801,164.84,149.33,-34.93,0,0
65.04,56.55,4.35,0.456,72.13,55.04,-18.25,5,0
119.83,62.63,2.25,0.573,117.27,111.82,-1.54,8,1
49.44,59.08,4.28,0.35,44.09,61.1,10.76,0,0
112.45,63.52,2.66,0.582,124.25,128.21,6.29,3,0
59.67,48.77,1.08,0.3,73.33,66.8,1.5,1,0
128.31,68.08,3.31,0.732,115.86,122.48,8.35,1,1
76.15,60.46,1.93,0.646,107.32,90.42,20.52,1,0
95.61,66.95,2.06,0.509,77.99,101.73,9.14,4,0
111.93,65.07,1.84,0.434,103.07,115.29,5.91,1,0
60.55,57.19,1.65,0.656,62.57,78.98,-11.81,0,0
129.0,77.07,4.43,0.572,130.44,120.4,12.8,2,1
76.32,58.05,4.01,0.36,95.07,84.05,26.68,1,0
119.48,61.01,4.43,0.586,131.35,111.34,31.14,0,1
58.99,45.0,0.97,0.552,63.0,52.93,-7.49,1,0
122.57,61.11,3.09,0.565,134.31,148.59,-0.67,2,0
55.38,54.6,1.47,0.476,57.05,60.41,16.68,0,0
91.04,62.32,3.0,0.519,81.32,109.53,10.29,4,0
69.66,59.87,4.67,0.336,70.21,75.1,-8.91,3,1
129.81,58.35,1.36,0.602,130.65,133.83,-11.68,1,0
71.44,53.75,7.35,0.584,61.02,65.18,-13.01,0,0
145.81,64.18,4.28,0.762,164.2,155.58,10.63,1,1
147.02,58.41,3.46,0.569,145.74,147.27,-16.62,0,1
63.57,45.04,2.27,0.336,44.85,64.38,-1.81,2,0
113.66,68.05,4.09,0.677,103.66,111.05,-36.09,0,1
50.53,58.4,9.13,0.557,56.08,49.52,-12.19,1,1
86.98,49.93,3.0,0.481,97.19,87.23,8.42,1,0
125.6,62.05,2.17,0.695,133.28,126.83,-12.71,1,0
119.13,49.55,2.2,0.506,123.08,118.62,-5.56,0,0
114.96,63.98,2.26,0.549,104.23,99.4,-7.66,1,0
73.9,45.21,5.78,0.31,69.22,79.32,35.83,1,0
85.36,72.03,5.58,0.643,82.27,84.13,-25.06,4,1
52.35,52.16,2.19,0.397,45.96,30.0,1.05,1,0
126.28,68.87,4.21,0.785,128.65,110.4,-17.26,1,1
100.47,58.7,4.93,0.665,93.84,95.73,-22.43,1,0
125.05,59.46,1.79,0.787,137.8,137.84,-9.37,0,0
69.87,45.0,1.8,0.404,53.84,75.95,-10.83,0,0
78.93,48.76,1.71,0.391,59.17,72.06,15.93,2,0
80.11,56.35,3.4,0.709,72.87,78.2,17.53,1,0
43.09,45.0,1.21,0.496,51.61,54.13,-3.98,4,0
80.93,62.69,3.41,0.656,86.12,74.76,-2.2,4,0
136.4,67.92,2.65,0.494,112.89,125.54,-1.11,0,0
147.68,67.06,2.0,0.665,156.14,156.48,5.27,0,1
102.19,77.47,2.62,0.684,103.28,113.35,-10.91,0,1
94.66,45.0,0.69,0.395,85.56,88.61,7.35,0,0
43.7,49.41,0.81,0.438,37.56,48.58,26.11,2,0
145.5,69.0,3.08,0.688,131.26,145.1,11.93,0,1
41.56,45.0,2.17,0.3,37.64,35.65,22.46,3,0
153.37,65.48,1.93,0.635,138.85,165.06,-9.77,0,0
98.71,58.51,2.73,0.49,92.31,92.07,-22.69,0,0
81.03,51.27,2.24,0.368,72.2,88.59,-40.0,1,0
150.91,71.03,2.3,0.785,163.85,151.59,-30.82,1,0
42.93,45.0,1.28,0.306,37.52,41.2,-6.36,2,0
109.77,49.65,2.89,0.52,116.65,104.22,12.56,0,0
105.87,64.28,1.68,0.757,94.66,96.01,9.57,7,1
66.32,50.28,1.06,0.466,62.34,63.82,2.39,1,0
91.47,56.62,9.42,0.511,96.06,86.34,-10.69,3,1
118.27,66.59,3.78,0.724,135.67,119.2,20.48,0,0
127.26,67.57,2.79,0.826,118.1,115.28,-26.15,2,1
40.09,45.0,1.99,0.3,30.0,38.57,-24.91,1,0
152.42,66.3,4.59,0.717,160.82,156.48,15.23,1,1
59.74,63.72,4.39,0.504,77.15,53.01,-13.49,0,0
68.03,46.39,1.17,0.412,67.69,75.44,-13.94,1,0
71.62,54.74,2.1,0.604,58.37,80.11,-24.22,5,1
44.54,48.17,2.21,0.602,31.5,32.47,-3.48,0,0
54.77,50.07,0.92,0.622,56.82,47.18,11.61,0,0
158.36,71.96,6.49,0.661,163.88,144.96,13.81,2,1
77.83,52.56,1.8,0.404,71.25,82.06,-13.73,1,0
53.84,51.97,1.61,0.625,41.38,55.11,-9.25,1,0
52.84,47.99,4.24,0.422,62.5,36.83,18.06,2,0
126.34,58.97,1.53,0.542,121.0,119.81,-12.22,1,0
142.55,75.46,2.39,0.79,152.68,145.63,-11.37,1,1
70.83,66.67,3.53,0.406,45.68,71.96,-24.12,4,0
42.51,45.0,1.23,0.314,51.21,54.61,-6.59,0,0
66.77,60.07,3.57,0.632,59.19,55.25,-3.24,0,0
46.78,46.33,0.69,0.3,56.92,46.69,4.58,4,0
52.41,51.54,1.62,0.3,53.76,42.39,-2.34,2,0
91.78,61.72,1.91,0.463,71.9,92.88,-24.34,0,0
67.59,56.22,3.19,0.526,69.05,65.78,-16.05,0,0
101.91,57.38,1.63,0.435,118.49,104.63,19.97,3,0
70.42,51.02,1.78,0.48,60.84,66.33,1.39,1,0
152.86,68.81,4.49,0.79,176.55,160.49,4.02,3,1
148.71,74.77,5.99,0.866,158.65,141.57,3.95,4,1
108.02,51.11,2.79,0.496,122.02,97.86,28.82,0,0
82.53,56.09,2.01,0.655,85.54,84.78,0.21,6,0
85.74,62.89,2.85,0.431,80.87,104.28,-2.54,2,0
89.42,61.08,3.22,0.619,111.85,74.21,38.71,3,1
127.31,72.7,5.28,0.634,136.65,115.86,23.94,1,1
94.2,66.13,5.06,0.408,87.54,96.51,-14.86,0,0
142.81,71.54,6.1,0.794,151.78,154.08,23.75,1,1
153.29,71.62,4.59,0.627,147.05,156.36,-6.18,1,0
80.31,51.22,1.11,0.392,77.44,74.23,-20.35,5,0
107.28,55.53,3.2,0.545,120.53,111.49,30.1,1,0
51.41,45.0,3.03,0.496,47.38,56.57,-14.79,0,0
64.06,56.15,4.32,0.366,48.88,57.25,-16.77,2,0
89.62,56.96,5.1,0.422,74.46,97.86,-14.44,0,0
64.74,61.64,2.57,0.3,59.63,64.4,34.11,5,1
145.19,77.69,4.06,0.704,137.58,127.69,-20.94,1,1
58.99,45.94,0.57,0.428,38.37,57.65,-21.16,6,1
94.68,63.02,2.86,0.458,77.45,88.99,-14.78,0,0
112.68,57.25,2.2,0.44,123.58,125.73,14.94,1,0
123.02,73.99,7.16,0.621,121.73,109.73,-1.9,0,0
85.97,57.32,4.72,0.653,87.73,81.14,-11.13,1,0
144.29,65.75,4.14,0.799,136.67,146.86,7.42,1,1
108.2,60.88,1.54,0.749,104.2,132.39,22.42,1,0
92.74,49.25,1.53,0.362,80.62,112.29,-35.28,0,0
48.07,48.1,2.47,0.611,44.96,47.62,-13.82,0,0
95.76,54.45,1.11,0.504,73.94,99.26,-1.7,0,0
138.49,80.56,3.04,0.892,157.4,144.51,-12.74,3,1
113.74,74.19,5.53,0.522,111.99,103.62,-3.66,2,0
139.86,60.37,1.63,0.688,144.05,139.96,24.97,2,1
99.28,68.22,1.97,0.519,108.64,112.84,15.89,0,0
54.22,45.91,1.86,0.385,59.97,55.63,12.25,0,0
41.64,53.73,5.41,0.542,33.57,61.13,9.42,0,0
76.39,46.57,3.29,0.608,83.79,71.93,9.55,1,0
123.76,74.94,7.82,0.848,135.85,122.87,-0.02,1,1
134.83,55.93,3.26,0.73,141.22,134.02,20.56,0,0
75.49,57.32,2.1,0.492,86.06,62.48,-3.28,0,0
99.48,58.58,5.71,0.414,105.36,110.54,0.03,1,0
90.53,65.17,2.54,0.75,102.27,87.2,-23.94,2,1
89.26,53.96,1.68,0.568,105.01,91.84,-0.72,3,0
67.76,59.6,2.27,0.563,67.38,61.78,1.22,1,0
56.36,52.99,3.5,0.412,53.29,73.62,-1.06,0,0
63.6,51.82,4.66,0.49,71.23,75.93,20.44,1,0
46.64,58.12,1.95,0.597,44.44,47.22,-8.98,0,0
63.78,48.84,1.66,0.338,64.31,51.53,-6.89,1,0
41.1,49.37,4.19,0.32,30.0,48.54,-15.29,0,0
115.27,60.08,1.48,0.487,85.65,126.1,-10.47,0,0
77.97,60.48,3.73,0.631,85.76,68.69,31.73,1,1
156.78,73.42,3.11,0.575,137.7,155.34,-40.0,0,1
63.25,45.76,1.25,0.302,48.9,64.01,-15.95,3,0
81.5,46.19,1.46,0.444,88.22,92.37,-2.96,0,0
82.94,59.24,2.17,0.534,91.61,81.43,-34.03,0,0
41.01,55.12,3.23,0.366,50.43,50.63,2.47,3,0
140.7,67.7,5.81,0.52,114.87,132.98,-19.28,0,1
43.84,55.17,2.12,0.595,47.28,33.29,-6.18,0,0
152.82,77.12,5.11,0.92,156.12,171.14,-18.21,0,1
147.05,74.55,4.25,0.633,159.57,133.92,4.69,3,1
104.26,62.97,2.18,0.685,123.69,96.75,-11.28,1,0
105.23,59.79,2.71,0.627,90.07,113.08,-22.74,1,0
118.45,70.26,3.66,0.53,117.25,113.15,-4.19,0,0
86.45,51.86,0.95,0.444,93.32,80.87,21.83,2,0
117.67,71.11,2.82,0.629,114.2,115.69,5.65,0,0
45.37,55.64,8.51,0.384,62.0,30.0,19.36,2,0
46.49,50.84,2.37,0.336,36.39,57.69,30.26,0,0
94.87,54.18,1.66,0.688,93.02,96.63,7.0,1,0
105.95,62.34,1.97,0.59,92.88,97.84,-25.38,1,1
146.54,71.61,2.45,0.782,152.02,129.38,-7.39,0,1
52.56,45.0,1.27,0.313,30.0,38.91,-26.71,0,0
138.72,71.05,2.38,0.71,137.94,122.77,-2.83,1,1
65.21,56.74,1.42,0.403,76.49,67.48,-1.76,3,0
87.29,55.19,1.79,0.552,69.58,89.66,-25.82,6,1
77.99,57.66,2.66,0.626,59.1,84.11,7.19,1,0
88.02,59.31,1.6,0.652,102.45,95.34,25.13,0,0
58.06,58.25,1.36,0.396,69.0,64.34,8.7,5,0
100.43,61.24,1.53,0.659,85.34,115.81,-25.58,1,0
136.2,64.92,2.16,0.865,162.29,148.15,15.24,0,0
92.98,49.66,1.1,0.609,98.36,102.57,-8.33,6,0
98.87,59.77,2.55,0.436,108.18,101.24,27.8,0,0
141.85,66.89,2.73,0.777,135.9,149.06,-24.5,1,1
124.73,67.29,2.43,0.496,140.52,120.62,19.73,0,0
98.85,55.14,3.8,0.725,98.15,96.64,11.1,2,0
70.92,50.85,1.91,0.499,65.17,88.14,13.26,6,0
146.19,60.93,1.6,0.673,153.43,140.62,7.15,7,1
109.24,61.69,2.03,0.431,101.15,102.94,-9.99,0,0
66.54,56.82,6.65,0.432,44.93,62.92,32.27,2,1
72.29,61.17,7.13,0.658,75.04,66.8,-14.41,2,0
136.38,56.79,1.65,0.498,130.51,131.73,9.99,3,0
45.3,45.0,0.77,0.406,32.2,47.72,-6.22,0,0
159.05,80.24,3.64,0.93,180.53,161.8,16.91,0,1
55.64,45.0,1.49,0.405,80.45,64.75,18.48,0,0
135.53,66.59,2.59,0.658,125.66,157.41,-24.42,2,1
87.37,69.56,3.1,0.574,89.21,83.69,-23.24,3,1
99.07,59.16,1.75,0.562,93.53,98.41,-25.76,0,0
145.68,57.54,1.44,0.584,172.83,127.3,5.55,1,0
89.55,49.58,2.04,0.356,90.57,76.63,4.98,0,0
104.5,58.7,5.37,0.637,116.37,103.04,-6.44,0,1
45.92,68.02,2.1,0.586,59.82,50.55,-18.9,1,0
40.28,56.7,3.03,0.3,35.84,45.2,14.31,3,0
69.38,56.34,2.04,0.373,62.59,75.55,-31.09,4,1
121.67,62.18,2.05,0.593,139.76,134.24,17.68,1,0
54.55,62.27,4.41,0.567,63.23,71.61,-9.19,3,0
53.65,45.0,1.41,0.349,38.47,51.22,14.33,0,0
89.32,69.95,3.31,0.701,82.64,81.29,-12.8,3,1
117.74,67.04,2.7,0.455,110.17,124.29,-35.48,2,0
125.45,70.08,2.13,0.833,144.01,134.79,8.57,0,0
61.41,60.9,2.81,0.489,76.87,62.77,-7.4,1,0
49.55,48.11,1.5,0.492,73.21,47.76,26.43,0,0
152.85,62.71,1.7,0.686,146.06,147.81,2.54,0,0
71.28,64.2,3.01,0.607,73.1,70.86,-10.42,5,0
142.4,66.61,1.81,0.574,137.08,149.3,-20.71,0,0
143.62,70.52,2.38,0.53,140.04,136.94,-21.55,0,1
132.7,80.06,4.88,0.636,144.59,124.69,-4.6,0,1
60.26,50.54,0.89,0.602,59.75,66.26,24.29,2,0
138.62,71.23,3.63,0.798,158.36,130.14,7.29,0,1
132.31,79.43,7.05,0.684,127.79,133.82,14.79,0,1
111.61,69.01,2.22,0.644,121.38,112.59,-21.77,5,1
80.46,48.0,1.49,0.373,70.62,80.47,-39.5,3,0
71.5,51.31,2.16,0.631,50.07,65.07,-27.73,0,0
54.63,49.96,1.7,0.559,41.54,71.97,5.29,0,0
101.17,57.66,2.71,0.646,103.58,105.15,-3.99,2,0
110.23,64.63,2.45,0.597,133.23,105.09,27.51,4,1
83.12,62.4,1.78,0.715,79.91,86.43,21.14,6,1
97.04,66.08,1.9,0.723,97.47,115.37,-17.02,0,0
83.62,52.87,3.02,0.589,89.27,84.52,17.84,1,0
116.92,63.03,1.99,0.579,109.32,132.25,21.18,1,1
148.15,58.62,4.14,0.772,145.78,136.67,17.42,0,0
59.67,53.7,3.06,0.489,58.32,51.16,-29.37,3,0
85.77,64.97,1.77,0.495,78.43,64.37,-37.06,2,1
56.9,45.0,0.84,0.373,30.98,76.66,-21.04,6,0
114.99,66.83,2.33,0.588,106.95,97.97,-11.42,0,0
127.46,63.64,2.97,0.692,136.68,129.21,19.78,0,1
151.83,77.56,4.94,0.707,161.72,169.21,-12.47,3,1
73.46,53.78,1.12,0.406,85.62,83.18,13.56,0,0
154.03,78.6,2.95,0.846,174.02,157.79,-9.5,1,1
47.59,49.98,1.51,0.435,33.5,60.42,-0.84,1,0
112.36,68.76,2.23,0.444,100.3,105.68,-14.26,0,0
46.86,50.16,1.99,0.368,33.8,52.03,-0.08,0,0
147.25,70.54,3.01,0.876,150.94,146.13,-4.7,1,0
103.58,65.05,2.27,0.693,97.95,102.24,-40.0,0,1
120.32,61.22,2.56,0.57,117.63,122.23,7.82,6,0
139.79,75.47,2.99,0.875,134.82,151.54,18.57,2,1
58.04,45.0,1.13,0.3,61.45,73.7,-13.34,3,0
44.63,48.42,1.17,0.598,33.22,41.96,8.87,5,0
145.47,70.08,3.17,0.615,133.79,134.58,-16.88,0,0
77.79,51.48,1.77,0.317,78.38,69.6,-24.01,0,0
55.48,57.77,1.59,0.42,60.54,74.96,-8.47,3,0
96.22,55.83,1.17,0.512,91.76,111.02,-5.54,4,0
111.8,50.18,1.06,0.631,122.85,100.88,-18.24,0,0
43.72,48.76,0.79,0.53,51.88,60.33,28.37,5,1
72.99,46.96,1.47,0.636,96.5,65.87,-15.8,1,0
43.94,50.31,1.2,0.372,48.18,50.58,-7.63,1,0
90.44,46.43,1.4,0.523,109.39,83.32,-7.12,3,0
147.41,61.23,2.07,0.582,147.79,169.04,24.56,0,0
157.92,66.97,2.98,0.573,174.17,152.22,-19.01,1,1
116.45,76.92,4.35,0.686,135.21,105.95,24.24,0,1
59.4,45.0,1.48,0.3,51.69,54.83,-0.31,0,0
148.7,74.38,2.36,0.82,144.83,174.97,-24.39,0,1
101.95,65.89,1.78,0.601,95.83,104.56,-9.39,0,0
58.45,59.03,1.7,0.335,58.13,48.17,-3.45,1,0
150.61,78.23,3.32,0.748,139.76,142.72,5.11,1,1
130.9,72.44,2.22,0.546,124.37,113.42,-14.87,1,0
127.8,72.69,2.76,0.639,142.95,133.21,18.94,0,1
125.1,61.18,4.74,0.775,136.61,112.6,6.63,0,0
64.04,55.05,1.24,0.457,32.95,75.1,-7.43,0,0
65.32,55.62,5.59,0.335,44.04,73.22,-26.5,0,0
122.6,61.63,4.41,0.737,151.25,121.59,9.99,0,1
66.37,46.24,3.25,0.354,75.6,78.73,6.6,0,0
