avg_cycle_time,cycle_time_std,cycle_time_trend,throughput,temperature_mean,vibration_mean,utilization,current_cycle_time,high_risk
59.1,3.71,0.07,38.77,73.63,2.11,0.627,60.63,0
90.81,5.6,0.007,30.4,79.46,4.17,0.897,95.29,0
42.62,4.46,-0.132,34.35,54.62,0.89,0.442,41.89,0
156.14,24.5,0.23,18.27,93.24,11.78,0.885,170.27,1
89.29,7.99,-0.075,29.78,68.51,2.51,0.804,97.79,0
111.71,18.96,0.217,26.74,82.78,6.81,0.853,125.03,1
64.68,9.59,0.071,40.28,74.85,2.4,0.824,61.25,1
169.44,15.44,0.253,21.59,92.18,10.91,0.986,151.43,1
105.74,14.6,0.083,26.73,75.98,5.59,0.838,109.04,1
157.98,19.78,0.244,17.49,72.54,4.3,0.899,137.58,1
58.12,2.4,-0.107,34.33,56.96,1.29,0.54,59.99,0
79.6,6.0,0.037,37.15,83.81,5.67,0.829,87.76,1
121.31,15.63,0.228,25.03,81.79,5.4,0.957,135.57,1
55.88,1.63,-0.043,34.28,52.35,1.96,0.59,56.13,0
42.68,2.94,-0.001,27.97,64.82,2.07,0.36,41.75,0
95.02,4.11,0.032,28.13,66.97,4.42,0.828,84.83,1
112.08,14.14,0.138,28.2,77.5,5.94,0.95,117.36,1
65.62,6.3,-0.011,44.39,75.23,2.58,0.862,63.98,0
85.55,9.21,0.006,33.21,71.25,3.75,0.865,78.11,0
54.45,2.01,-0.011,28.98,58.25,2.44,0.421,50.93,0
45.87,1.27,0.001,31.07,63.7,1.99,0.382,42.8,0
81.63,11.55,0.118,34.3,80.66,10.13,0.857,78.57,1
59.75,2.12,-0.148,31.44,62.26,1.35,0.545,52.56,0
110.67,15.57,0.163,27.85,71.06,6.05,0.827,101.01,1
145.94,18.58,0.107,22.61,71.16,4.2,0.971,159.46,1
56.6,6.45,-0.081,39.67,69.44,3.45,0.661,54.38,0
100.52,14.35,0.17,26.99,86.99,5.04,0.768,80.43,1
50.46,2.72,-0.154,36.97,59.86,1.29,0.51,45.62,0
73.68,12.96,0.243,34.54,70.93,5.01,0.782,70.84,1
85.99,5.24,0.032,28.0,73.7,2.01,0.681,85.54,1
102.1,7.38,0.148,28.08,97.43,5.73,0.858,111.53,1
50.18,6.14,-0.061,57.4,70.93,3.2,0.763,50.1,0
79.17,7.37,0.011,45.53,80.69,5.45,0.956,82.4,1
113.75,15.7,0.104,27.42,81.11,5.78,0.906,126.69,1
72.95,4.95,0.045,35.16,60.06,1.31,0.8,77.03,0
80.69,6.52,0.157,34.21,85.87,2.82,0.743,86.76,1
63.07,3.86,0.072,38.28,69.95,1.85,0.674,67.52,0
84.84,12.99,0.137,39.29,88.03,5.14,0.887,67.84,1
63.45,4.45,0.038,41.07,62.97,2.73,0.698,63.85,0
69.96,13.84,0.042,37.51,97.42,4.47,0.718,56.75,1
46.76,2.74,0.002,47.04,58.52,2.34,0.597,49.08,0
68.4,9.31,-0.004,38.75,78.38,5.26,0.824,69.1,1
71.36,6.75,-0.04,31.85,62.84,2.48,0.632,74.89,0
87.6,14.04,0.111,29.99,86.59,2.87,0.789,81.19,1
66.54,5.84,0.055,37.86,61.29,3.65,0.702,61.44,0
124.55,13.61,0.263,23.66,82.27,6.28,0.93,121.43,1
132.15,24.64,0.142,20.09,71.92,5.04,0.857,88.79,1
58.48,4.32,-0.081,38.39,66.92,3.85,0.617,54.46,0
111.69,15.35,0.243,26.77,81.23,6.36,0.912,107.77,1
39.8,2.63,-0.039,38.87,50.95,2.0,0.419,42.58,0
73.42,5.62,0.036,38.68,55.13,1.99,0.761,74.23,0
90.2,5.01,0.128,29.13,84.05,3.57,0.742,96.21,1
84.64,8.49,0.136,36.46,95.91,4.06,0.863,64.72,1
115.01,10.61,0.215,24.35,80.58,6.22,0.904,117.78,1
58.14,6.33,0.041,37.22,55.38,2.07,0.614,57.01,0
56.06,6.76,-0.046,37.95,56.02,3.58,0.626,55.19,0
47.59,1.25,-0.082,38.95,50.09,2.31,0.511,46.2,0
80.03,11.4,0.056,28.8,90.61,4.18,0.727,100.31,1
81.22,7.28,0.081,42.86,68.7,4.86,0.926,90.84,1
76.99,14.92,0.048,36.06,88.32,3.75,0.85,90.34,1
67.64,6.95,0.069,32.02,68.03,3.41,0.692,78.22,1
54.36,7.17,0.013,42.9,66.2,3.28,0.712,58.82,0
87.74,4.54,0.058,21.63,73.33,3.58,0.603,84.86,0
46.99,1.27,-0.137,42.96,55.11,0.65,0.588,46.38,0
89.79,4.66,-0.075,29.18,73.4,3.61,0.742,91.32,0
105.28,18.04,0.119,25.98,72.79,10.36,0.762,94.68,1
114.99,12.26,0.271,26.83,77.57,4.81,0.852,124.24,1
84.6,9.12,0.028,37.74,72.44,5.44,0.922,78.71,1
90.14,4.56,0.019,30.48,67.07,3.77,0.829,88.87,0
38.99,2.46,-0.008,52.12,56.34,2.02,0.564,30.0,0
112.21,19.94,0.245,28.31,75.83,5.12,0.927,132.04,1
40.39,2.73,-0.074,35.4,52.04,0.84,0.455,42.9,0
124.81,17.23,0.223,28.57,82.95,6.25,0.978,98.58,1
78.88,4.86,0.035,34.02,68.22,4.49,0.823,82.94,0
66.8,7.16,-0.092,29.25,59.58,3.12,0.605,61.77,0
124.18,15.03,0.203,26.04,73.12,4.01,0.961,144.66,1
57.62,2.34,-0.049,26.2,59.47,2.27,0.432,57.01,0
118.74,15.24,0.191,24.13,68.19,4.53,0.891,133.02,1
64.44,9.63,-0.03,48.04,70.7,4.19,0.857,80.54,0
66.08,7.98,-0.069,37.48,71.64,1.89,0.688,70.52,0
74.57,5.07,0.011,44.81,66.9,3.81,0.93,71.0,1
85.99,13.57,0.053,31.99,88.71,3.46,0.899,110.13,1
70.63,12.57,0.124,34.52,96.83,5.42,0.749,57.77,1
51.06,3.8,-0.101,36.91,64.86,1.76,0.534,46.54,0
128.69,12.14,0.272,26.63,78.91,3.12,0.95,145.08,1
74.94,7.59,-0.099,31.42,72.9,1.22,0.635,89.87,0
51.19,6.9,0.06,46.11,67.83,1.34,0.735,65.54,0
54.34,4.99,-0.022,42.4,68.15,2.74,0.747,41.91,0
39.04,1.64,-0.002,54.02,61.71,0.93,0.575,39.45,0
53.35,1.21,-0.06,27.5,56.46,1.33,0.413,50.21,0
152.01,19.22,0.287,23.97,95.24,9.79,0.985,132.95,1
50.7,6.63,0.035,50.68,71.48,2.99,0.804,53.88,0
49.85,2.74,-0.134,38.6,50.54,1.8,0.55,45.1,0
37.91,1.1,-0.177,32.64,62.74,1.59,0.394,32.04,0
105.75,10.69,0.024,28.23,89.57,4.37,0.853,115.13,1
152.78,16.31,0.213,21.63,82.04,6.12,0.979,129.79,1
68.05,5.43,0.024,29.54,72.22,1.25,0.632,57.67,0
44.14,2.33,-0.126,36.75,56.59,1.51,0.445,41.27,0
62.33,4.41,-0.009,33.46,57.24,3.45,0.611,61.62,0
44.96,1.98,-0.106,30.89,55.63,1.38,0.397,41.12,0
58.55,1.74,-0.097,27.25,57.3,1.86,0.491,54.14,0
65.02,8.99,0.021,47.78,80.78,4.48,0.876,71.2,0
57.77,4.05,-0.013,45.71,62.91,1.38,0.744,50.13,0
97.03,8.29,-0.04,28.89,65.48,2.79,0.901,90.52,0
58.2,5.45,-0.046,32.97,64.64,3.18,0.619,59.41,0
135.97,17.15,0.171,21.57,67.31,3.32,0.894,156.21,1
143.35,15.75,0.246,21.45,77.62,4.73,0.899,150.02,1
75.53,11.87,0.156,36.68,74.8,6.16,0.87,55.0,1
51.01,5.53,-0.015,52.47,61.27,1.28,0.747,49.76,0
74.45,5.72,0.002,33.19,69.73,3.36,0.791,78.6,0
65.87,7.98,0.031,48.06,66.58,3.98,0.928,63.5,0
80.69,6.5,0.092,33.96,92.73,5.11,0.876,85.3,1
78.08,9.03,0.076,45.5,73.94,2.01,0.958,71.99,0
116.95,21.11,0.125,26.39,73.92,3.12,0.974,136.24,1
124.52,21.15,0.233,22.09,77.97,3.13,0.878,176.18,1
86.57,5.19,-0.078,34.15,63.75,2.59,0.804,86.99,0
99.29,11.01,0.172,29.86,83.13,4.44,0.856,95.4,1
51.96,4.37,-0.14,25.73,62.0,0.88,0.412,43.39,0
79.31,3.83,0.049,31.68,63.95,1.58,0.708,81.89,0
72.68,8.19,0.026,40.5,72.81,2.83,0.94,80.07,0
61.24,5.82,-0.069,33.42,63.98,2.17,0.609,70.66,0
158.05,15.41,0.27,17.24,80.1,5.73,0.88,158.51,1
79.0,7.51,0.067,30.18,70.73,1.4,0.751,82.37,0
75.45,7.94,0.017,45.0,77.13,4.62,0.929,59.58,1
111.71,15.8,0.091,23.78,68.34,6.48,0.856,114.27,1
73.19,9.68,0.152,36.48,90.59,2.51,0.736,78.13,1
57.78,4.94,-0.005,35.29,73.53,2.51,0.632,60.67,0
155.63,17.6,0.165,19.88,66.06,6.0,0.971,165.26,1
93.28,17.54,0.179,27.54,69.05,4.61,0.839,103.93,1
64.72,6.18,0.072,41.05,68.91,3.89,0.84,72.62,1
44.57,4.93,-0.071,43.25,59.28,1.0,0.525,40.12,0
66.42,4.51,-0.013,42.34,73.85,4.15,0.912,68.66,1
64.4,16.0,0.194,39.19,73.0,8.04,0.752,44.79,1
114.85,12.01,0.111,25.42,75.91,6.63,0.792,142.43,1
70.19,7.05,0.198,34.64,84.79,9.25,0.726,77.78,1
92.73,6.77,0.017,30.94,73.5,4.75,0.926,85.9,0
56.44,2.05,-0.146,23.77,62.18,0.71,0.358,57.88,0
53.13,2.17,-0.019,39.92,54.29,2.19,0.587,54.27,0
73.58,4.84,-0.025,30.14,63.53,3.97,0.668,65.85,0
86.0,5.84,0.142,35.69,87.56,4.34,0.832,96.85,1
62.44,19.09,0.13,49.43,85.51,6.79,0.852,68.88,1
56.7,3.62,0.001,38.88,58.29,3.86,0.613,59.1,0
84.54,5.25,-0.017,32.27,77.82,2.01,0.882,85.6,1
87.79,7.0,-0.028,33.84,80.39,3.34,0.834,89.43,1
78.25,8.39,-0.021,39.6,71.41,2.86,0.888,74.07,0
73.64,3.71,-0.033,29.75,70.38,1.3,0.671,87.24,0
57.96,2.2,-0.15,34.21,48.81,1.41,0.539,56.49,0
59.06,3.75,-0.023,34.43,72.88,2.14,0.616,50.73,0
54.78,2.37,-0.028,24.42,56.99,2.06,0.395,54.63,0
69.76,4.58,0.079,37.67,55.76,2.86,0.793,69.92,1
35.94,1.05,-0.063,43.22,59.96,1.46,0.43,35.34,0
90.9,17.88,0.132,29.0,76.85,5.21,0.837,116.42,1
64.16,4.08,0.062,42.62,60.76,2.78,0.744,66.2,1
173.07,24.2,0.277,18.07,97.43,9.84,0.913,178.3,1
83.43,7.45,0.026,25.06,66.94,3.5,0.606,62.33,0
52.2,6.16,-0.052,43.95,70.98,2.34,0.747,56.68,0
84.61,5.75,-0.043,30.81,68.49,1.61,0.739,89.9,0
58.54,1.41,0.003,34.8,53.83,0.65,0.576,57.54,0
78.96,9.49,0.068,33.01,74.27,10.48,0.719,114.18,1
57.95,4.63,-0.014,28.53,54.23,2.29,0.444,55.93,0
149.92,21.84,0.2,21.37,69.81,3.56,0.894,137.51,1
110.3,24.2,0.179,29.18,78.55,3.5,0.977,149.53,1
86.28,7.9,-0.015,31.66,69.71,4.75,0.845,92.86,1
75.66,4.04,-0.029,39.4,68.23,3.01,0.864,77.01,0
65.95,5.64,0.157,37.33,96.97,2.51,0.804,67.95,1
86.55,6.93,-0.009,26.56,71.22,3.45,0.705,100.52,0
103.73,14.43,0.226,32.24,72.56,7.02,0.898,111.33,1
45.91,2.61,-0.039,28.95,61.94,0.65,0.382,42.18,0
40.63,3.67,-0.075,50.8,62.66,1.24,0.6,44.18,0
76.9,4.69,0.049,33.42,70.05,5.18,0.822,72.74,0
80.18,8.77,0.086,40.33,67.6,5.29,0.898,65.84,1
112.39,14.49,0.24,25.72,67.59,3.78,0.864,104.78,1
39.73,4.62,-0.128,44.74,64.74,2.03,0.58,32.72,0
89.85,9.06,0.063,25.48,75.89,6.75,0.715,81.4,1
56.7,6.86,-0.069,46.21,65.16,3.32,0.774,52.97,0
80.67,3.82,0.059,26.37,64.15,2.38,0.606,84.19,0
67.64,5.94,0.055,30.09,59.88,3.45,0.631,69.38,0
63.27,4.12,0.064,55.66,69.08,2.84,0.94,69.01,1
76.25,3.84,-0.019,33.26,67.42,2.34,0.8,71.5,0
82.64,7.6,0.033,34.65,77.04,3.98,0.855,92.03,1
62.87,11.31,0.11,48.01,79.24,11.16,0.838,47.9,1
68.84,4.96,0.016,45.72,77.91,2.34,0.921,70.03,0
79.26,6.63,-0.005,37.27,73.78,4.1,0.887,77.89,0
109.23,17.42,0.129,25.32,85.66,8.96,0.779,121.0,1
101.42,14.08,0.055,30.91,97.45,3.54,0.895,133.0,1
81.38,8.23,0.069,32.6,76.21,3.97,0.844,92.71,1
59.14,5.1,0.055,41.21,58.66,3.22,0.648,47.89,0
122.7,12.65,0.132,25.49,74.88,6.91,0.862,114.56,1
100.08,12.87,0.185,27.98,71.03,5.86,0.814,106.27,1
80.94,3.46,0.037,37.97,68.15,3.28,0.816,83.67,0
65.65,7.12,-0.028,39.89,68.16,1.92,0.694,58.33,0
77.74,18.13,0.103,32.55,86.84,7.8,0.802,72.01,1
37.42,2.76,-0.159,43.08,62.67,2.08,0.463,31.22,0
151.7,21.49,0.19,21.82,84.34,9.65,0.971,162.18,1
45.79,1.13,-0.041,24.27,61.95,1.11,0.353,46.98,0
77.07,8.58,0.053,34.36,85.96,7.0,0.821,57.01,1
50.81,7.43,-0.02,59.23,64.36,3.61,0.804,60.99,0
86.66,4.13,0.016,40.78,81.09,5.15,0.94,80.08,1
142.65,15.03,0.204,22.28,70.17,6.09,0.905,134.44,1
96.16,5.43,0.04,28.41,74.2,2.35,0.828,102.55,1
94.43,9.36,0.065,32.75,74.84,2.78,0.871,82.47,1
49.62,1.45,-0.043,27.72,57.41,1.35,0.397,47.65,0
41.15,2.24,-0.152,44.75,49.19,1.32,0.544,36.87,0
66.72,4.12,0.015,31.94,58.95,2.95,0.607,60.97,0
76.94,11.83,0.095,37.59,87.32,5.94,0.805,67.28,1
54.35,2.55,-0.162,23.57,55.04,1.39,0.359,48.74,0
49.37,4.08,-0.116,36.6,63.06,0.73,0.506,51.47,0
70.76,6.5,-0.014,44.78,81.46,3.56,0.863,75.66,0
109.74,12.45,0.249,25.34,76.21,4.74,0.893,82.43,1
97.01,5.2,0.153,30.16,89.52,3.14,0.783,96.68,1
65.94,7.21,-0.057,33.22,67.72,3.96,0.621,55.17,0
42.1,2.72,-0.15,35.83,56.29,0.88,0.415,45.92,0
110.58,16.18,0.193,29.09,76.47,4.18,0.971,94.37,1
55.79,5.4,-0.051,36.07,59.33,2.66,0.62,51.4,0
121.89,20.07,0.224,25.72,74.44,6.06,0.881,121.69,1
146.16,14.33,0.135,21.91,70.68,4.3,0.932,138.58,1
101.28,13.48,0.202,25.26,83.57,9.22,0.701,102.19,1
82.94,7.16,-0.032,35.38,68.65,2.35,0.781,65.22,0
61.7,11.97,0.102,50.26,71.79,9.64,0.867,58.57,1
62.63,9.07,0.187,49.7,86.23,8.33,0.869,62.85,1
111.35,16.12,0.091,25.86,83.96,6.46,0.787,65.65,1
76.05,5.36,-0.033,30.55,58.16,2.68,0.677,77.48,0
73.63,3.58,0.065,36.52,57.62,1.42,0.763,69.39,0
56.0,2.38,-0.054,32.33,52.47,1.23,0.484,51.71,0
73.25,8.7,0.079,38.21,76.27,4.62,0.83,62.38,0
85.92,15.08,0.182,28.99,84.8,7.25,0.773,94.0,1
85.0,4.34,0.001,30.74,61.88,2.75,0.772,84.35,0
82.68,9.07,0.055,33.52,72.84,2.44,0.894,101.27,0
88.11,3.93,-0.05,30.48,71.56,3.53,0.734,90.79,0
93.37,16.71,0.083,33.38,83.68,4.55,0.836,91.24,1
110.42,13.03,0.186,26.65,69.51,4.19,0.864,125.33,1
85.44,6.74,0.019,25.56,67.04,1.61,0.645,84.31,0
68.46,6.45,0.05,36.14,55.82,1.33,0.671,56.69,0
35.81,3.12,-0.153,40.64,56.77,1.04,0.454,32.42,0
70.99,13.86,0.114,43.37,78.26,5.73,0.899,66.62,1
100.12,7.86,0.066,27.91,88.28,2.91,0.801,104.19,1
120.69,17.78,0.142,26.25,71.76,6.55,0.961,129.93,1
72.21,6.09,-0.046,32.98,59.75,3.8,0.67,62.11,0
164.03,17.72,0.249,20.93,86.51,7.76,0.964,196.43,1
39.56,2.05,-0.055,46.4,57.43,2.06,0.503,43.13,0
83.83,9.58,0.114,35.15,84.11,4.05,0.798,79.45,1
38.15,1.41,-0.161,42.62,56.9,0.98,0.436,33.0,0
139.32,23.51,0.127,23.29,81.94,5.27,0.869,148.73,1
92.29,5.78,-0.05,29.93,81.83,5.18,0.888,94.83,0
73.45,8.11,0.153,40.29,84.96,4.37,0.865,86.27,1
76.1,13.91,0.167,30.2,87.41,7.33,0.693,39.49,1
68.83,3.2,-0.001,39.81,73.02,2.11,0.791,66.0,0
48.21,2.47,-0.104,25.39,54.92,0.91,0.374,48.54,0
126.51,17.6,0.265,26.82,84.49,5.36,0.932,142.7,1
76.8,5.09,0.002,30.45,67.36,2.64,0.643,81.24,0
57.56,1.53,-0.042,31.59,63.6,2.19,0.588,55.56,0
97.08,8.49,0.03,34.5,68.31,4.25,0.957,93.12,0
87.02,12.85,0.12,37.23,75.11,3.59,0.865,118.5,1
39.92,1.51,0.0,40.27,56.39,1.59,0.498,39.96,0
86.51,4.07,-0.072,33.63,60.15,3.61,0.805,78.22,0
53.97,3.39,-0.129,35.81,60.26,2.33,0.573,48.65,0
65.13,9.54,0.04,45.07,74.93,3.65,0.905,83.06,1
155.83,12.94,0.146,19.49,80.5,3.85,0.951,170.75,1
146.52,15.88,0.26,22.9,96.32,9.06,0.954,152.54,1
105.02,17.13,0.154,27.7,70.84,7.12,0.825,119.72,1
57.21,5.8,-0.041,38.32,58.64,2.77,0.632,51.7,0
155.79,18.74,0.137,21.4,83.47,4.91,0.904,175.96,1
66.39,9.48,0.015,50.77,79.72,4.31,0.951,72.04,1
71.98,4.67,-0.009,36.88,55.11,2.37,0.804,64.41,0
158.06,24.66,0.205,20.2,83.06,3.03,0.922,169.02,1
82.97,18.62,0.22,26.42,83.18,8.34,0.694,42.63,1
83.24,14.98,0.077,29.99,95.54,5.54,0.755,102.49,1
74.23,9.84,0.043,33.45,86.76,4.93,0.761,59.2,1
85.94,7.92,-0.085,26.01,61.04,2.19,0.687,74.65,0
61.19,6.74,-0.038,37.18,57.17,2.17,0.646,57.76,0
76.4,9.22,0.172,36.72,90.51,3.93,0.81,83.3,1
60.05,5.22,0.031,37.13,55.27,2.06,0.718,55.76,0
97.04,8.77,0.098,34.47,73.08,5.09,0.944,75.12,1
97.45,14.67,0.154,27.94,83.31,6.91,0.76,108.14,1
100.19,13.71,0.095,26.31,72.22,7.93,0.784,85.42,0
66.33,7.65,0.052,46.51,65.56,2.52,0.832,72.51,0
97.0,18.97,0.163,31.44,77.9,9.5,0.873,101.09,1
83.68,14.02,0.186,33.4,87.59,9.29,0.844,67.72,1
78.86,8.41,0.072,34.25,83.2,4.72,0.779,71.94,1
53.73,5.73,-0.093,50.62,74.88,2.87,0.759,51.34,0
67.56,6.34,0.017,40.02,69.23,3.3,0.781,45.71,0
65.68,4.33,-0.094,39.59,73.02,3.81,0.748,58.11,0
37.35,4.51,-0.03,40.88,61.66,1.5,0.413,40.82,0
78.48,3.07,0.001,31.65,58.13,2.69,0.757,76.18,0
77.85,5.7,0.012,25.24,57.76,2.75,0.616,91.54,0
92.39,4.86,0.061,32.34,76.54,2.51,0.871,93.54,0
151.88,13.38,0.249,19.0,81.47,6.83,0.909,138.77,1
38.39,3.51,-0.158,43.26,58.81,1.55,0.466,38.35,0
101.06,13.72,0.11,24.09,90.15,3.86,0.755,96.32,1
92.25,13.22,0.18,30.29,83.44,3.07,0.884,96.26,1
48.96,1.18,0.007,27.94,54.65,2.3,0.365,47.65,0
141.81,17.3,0.158,20.9,76.91,4.93,0.946,81.28,1
73.44,13.11,0.185,37.1,83.21,6.76,0.862,87.06,1
83.12,7.22,-0.038,26.21,66.05,2.04,0.658,91.48,0
63.8,19.89,0.103,46.07,87.88,11.35,0.836,30.0,1
84.46,4.69,-0.081,25.04,61.3,3.21,0.665,85.02,0
79.26,5.77,0.156,33.9,89.0,4.01,0.845,87.82,1
38.47,4.06,-0.171,39.67,62.4,1.45,0.428,33.97,0
65.69,15.88,0.189,44.48,77.9,11.02,0.841,59.41,1
68.41,8.53,0.047,43.4,69.02,3.4,0.915,75.34,0
73.41,10.04,0.249,37.59,70.71,6.29,0.79,87.81,1
58.92,5.5,-0.068,40.33,74.74,3.24,0.656,65.82,0
66.35,8.82,0.109,38.7,95.58,2.99,0.73,80.86,1
77.15,10.69,0.194,34.65,83.43,7.46,0.724,83.3,1
93.56,8.72,0.024,27.25,67.25,3.6,0.825,103.22,0
72.4,17.84,0.127,34.16,72.21,5.91,0.804,56.91,1
63.74,4.59,0.05,43.54,72.44,5.32,0.866,64.18,0
118.2,13.88,0.174,26.33,69.86,6.5,0.937,109.24,1
97.36,6.95,0.059,32.13,74.01,4.98,0.939,108.5,1
73.27,16.32,0.063,37.01,86.95,8.78,0.807,63.67,1
89.73,16.35,0.111,26.1,79.04,8.6,0.68,72.41,1
80.21,5.52,0.019,38.5,71.27,4.03,0.868,87.15,0
50.51,7.38,-0.034,52.1,57.45,2.8,0.742,51.69,0
66.64,9.19,-0.04,42.54,76.87,2.89,0.836,83.55,0
89.64,12.96,0.064,34.0,74.32,10.19,0.827,119.48,1
51.48,3.18,-0.065,42.98,58.66,2.98,0.679,51.42,0
93.83,7.36,0.007,36.1,79.08,4.87,0.945,80.24,1
83.24,15.41,0.079,31.25,86.9,6.99,0.846,109.47,1
55.71,6.8,-0.081,42.78,56.26,2.41,0.682,56.86,0
116.91,13.31,0.226,27.0,71.91,4.56,0.919,158.12,1
57.3,5.82,0.023,35.06,68.63,1.65,0.613,52.76,0
48.29,3.36,-0.147,30.65,58.31,1.48,0.419,47.39,0
107.01,8.76,0.062,25.41,83.87,8.75,0.813,120.4,1
47.25,4.27,-0.145,41.19,60.6,2.31,0.52,55.51,0
70.31,5.17,-0.009,40.2,55.34,1.69,0.761,66.41,0
156.97,15.83,0.152,21.4,72.5,4.98,0.97,147.24,1
84.73,3.39,-0.053,28.87,63.69,1.98,0.729,82.95,0
150.43,27.03,0.165,21.92,87.18,8.74,0.92,154.83,1
130.2,25.92,0.276,25.36,96.86,8.83,0.927,122.11,1
53.34,5.21,0.078,40.2,72.91,3.77,0.639,54.24,0
46.55,3.01,-0.026,30.22,53.59,0.92,0.381,46.36,0
84.79,12.15,0.162,34.22,85.63,4.78,0.768,85.72,1
89.18,8.77,0.044,33.34,76.13,2.45,0.872,99.12,1
57.99,1.24,-0.054,30.56,57.12,0.78,0.549,57.15,0
79.11,11.63,0.03,34.46,83.74,3.88,0.81,104.63,1
37.03,2.07,-0.052,59.45,58.55,2.28,0.586,34.98,0
154.2,24.64,0.24,23.66,74.83,4.38,0.965,147.98,1
55.08,2.78,-0.02,20.3,64.56,1.87,0.361,54.49,0
35.12,3.38,0.015,51.62,54.02,2.38,0.481,38.27,0
50.08,4.57,0.067,45.99,61.69,2.7,0.681,56.44,0
168.65,16.14,0.249,18.56,96.72,9.0,0.957,201.08,1
72.69,6.58,0.062,35.62,94.01,4.36,0.75,80.24,0
60.81,19.93,0.191,43.55,71.2,9.97,0.769,92.7,1
56.19,4.64,-0.097,44.91,71.13,3.8,0.816,60.79,0
70.01,6.74,-0.081,34.81,67.95,3.96,0.771,72.54,0
79.75,4.68,-0.079,33.38,56.44,3.93,0.812,79.01,0
94.41,7.33,0.087,31.64,79.45,2.83,0.88,92.11,1
95.66,13.79,0.127,26.07,68.32,5.22,0.766,125.75,1
101.65,15.16,0.166,30.84,77.53,3.52,0.855,102.59,1
54.44,6.31,-0.041,40.04,55.91,1.86,0.616,48.77,0
145.91,13.67,0.125,22.7,84.15,5.21,0.927,133.39,1
87.86,3.36,0.037,32.18,61.38,1.68,0.815,89.3,0
165.78,28.29,0.254,20.06,89.39,10.65,0.917,177.1,1
59.18,4.14,-0.179,23.75,55.57,1.94,0.406,52.2,0
63.09,8.43,0.076,47.37,66.15,4.77,0.849,67.6,1
67.14,7.82,0.04,33.76,73.15,3.98,0.691,80.59,0
95.7,4.27,-0.018,31.5,71.06,3.97,0.843,102.9,1
92.92,14.95,0.167,31.55,83.36,6.94,0.844,134.1,1
66.25,9.75,0.043,50.13,65.94,5.14,0.933,59.02,0
88.51,4.46,-0.042,35.03,65.39,2.56,0.866,89.44,0
102.57,6.8,0.152,24.05,97.33,2.99,0.796,102.31,1
85.57,10.12,0.152,27.62,90.82,4.01,0.715,100.89,1
79.15,19.09,0.096,33.45,78.87,10.1,0.771,49.54,1
78.74,5.33,-0.06,34.02,70.31,2.96,0.78,88.09,0
80.42,16.68,0.097,34.22,82.49,5.88,0.815,46.2,1
103.34,12.94,0.165,26.18,71.58,4.35,0.81,101.75,1
77.27,4.69,-0.041,29.37,74.82,1.46,0.694,84.44,0
67.93,4.08,0.001,49.27,76.76,4.64,0.909,58.31,0
54.62,3.41,0.042,40.28,73.94,3.84,0.696,53.7,0
45.09,4.37,-0.088,26.66,52.09,0.76,0.358,44.32,0
77.87,6.3,0.029,32.86,60.31,1.36,0.684,78.08,0
35.63,2.27,-0.016,45.01,59.32,2.43,0.433,35.14,0
73.1,8.59,0.14,38.66,93.45,3.38,0.896,61.51,1
75.24,11.34,0.102,30.97,84.46,2.57,0.724,76.99,1
169.93,26.1,0.212,18.06,87.73,10.8,0.962,155.75,1
100.94,7.4,0.103,26.27,92.83,3.22,0.851,99.18,1
57.79,3.49,-0.039,24.07,52.11,1.61,0.447,59.42,0
148.08,19.4,0.204,22.25,80.68,3.9,0.928,178.12,1
137.64,18.44,0.197,23.93,65.74,6.04,0.885,169.18,1
82.21,9.58,0.026,34.55,79.79,4.8,0.849,81.92,1
112.1,8.09,0.216,24.37,74.45,6.67,0.867,117.98,1
169.65,16.82,0.235,21.21,94.12,10.01,0.963,145.53,1
79.29,9.28,0.043,36.55,72.9,2.59,0.923,68.83,1
138.37,21.7,0.242,22.24,71.29,6.1,0.916,182.25,1
58.42,4.3,-0.031,21.61,54.17,2.21,0.41,55.41,0
81.97,5.76,-0.005,31.15,71.13,3.14,0.754,91.31,0
72.83,9.07,0.028,41.62,81.93,4.25,0.93,68.94,1
83.02,8.74,0.093,35.79,71.92,3.93,0.897,91.82,0
99.24,11.42,0.103,29.56,70.38,8.96,0.778,94.17,1
167.18,16.38,0.185,17.78,96.13,9.54,0.967,211.62,1
85.75,4.91,-0.093,33.09,63.36,1.73,0.78,97.17,0
55.58,3.09,-0.158,32.58,52.87,2.49,0.591,49.15,0
86.61,16.16,0.204,32.02,74.6,7.72,0.836,96.94,1
117.06,14.42,0.171,25.93,78.07,6.34,0.836,107.66,1
77.93,6.53,0.071,36.26,71.48,1.32,0.798,96.53,1
87.45,8.29,0.08,39.11,75.32,5.13,0.947,80.71,1
74.12,5.35,0.022,40.43,90.35,4.94,0.817,75.91,1
65.39,18.48,0.195,45.36,75.4,6.97,0.819,64.86,1
68.72,6.65,0.03,48.6,73.29,4.43,0.916,61.31,1
85.77,5.75,-0.016,28.48,64.66,3.31,0.727,92.81,0
164.95,25.64,0.192,16.64,96.17,7.81,0.891,123.15,1
74.92,6.72,0.14,36.1,82.74,4.41,0.857,72.96,1
79.98,6.09,-0.02,38.06,81.26,3.97,0.953,84.87,1
65.11,3.69,0.025,40.42,55.03,3.59,0.744,66.23,0
73.81,5.03,0.176,39.75,87.84,4.01,0.851,72.4,1
